Month,Domain,Metric,Region,Provider_Code,Provider_Name,Numerator,Denominator,%_Value,Rank,Rank_Region,Region_Size,Data_Date_Used,Notes_Flags
02/01/2025,A&E,>12 hours,East,RGR,West Suffolk NHS Foundation Trust,780,6600,0.118,65,8,13,02/01/2025,
02/01/2025,A&E,>12 hours,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",2640,14280,0.185,113,18,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,R1H,Barts Health NHS Trust,3185,23090,0.138,82,11,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,820,11000,0.075,39,7,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RJ6,Croydon Health Services NHS Trust,1315,11895,0.111,56,8,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RVR,Epsom and St Helier University Hospitals NHS Trust,1435,10495,0.137,80,10,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,140,9805,0.014,7,2,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RQX,Homerton University Hospital NHS Foundation Trust,645,10000,0.064,28,4,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RYJ,Imperial College Healthcare NHS Trust,1065,14375,0.074,37,6,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RJZ,King's College Hospital NHS Foundation Trust,2255,14160,0.159,96,15,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RAX,Kingston Hospital NHS Foundation Trust,920,6380,0.144,85,12,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RJ2,Lewisham and Greenwich NHS Trust,2100,13810,0.152,90,14,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,R1K,London North West University Healthcare NHS Trust,2120,12815,0.165,103,17,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,0,5005,0,1,1,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RAL,Royal Free London NHS Foundation Trust,3455,23725,0.146,86,13,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,705,10810,0.065,29,5,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,915,5690,0.161,98,16,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RRV,University College London Hospitals NHS Foundation Trust,470,12275,0.038,11,3,18,02/01/2025,
02/01/2025,A&E,>12 hours,London,RKE,Whittington Health NHS Trust,725,6265,0.116,62,9,18,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,10,4605,0.002,4,1,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,275,6330,0.043,15,2,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RLT,George Eliot Hospital NHS Trust,845,6360,0.133,77,11,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,1370,9205,0.149,87,12,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RNS,Northampton General Hospital NHS Trust,1520,9915,0.153,92,15,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,2040,16940,0.12,66,9,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,1505,12290,0.122,68,10,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,645,9820,0.066,30,4,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RJC,South Warwickshire NHS Foundation Trust,340,7195,0.047,19,3,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,950,8420,0.113,59,7,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,1325,11880,0.112,58,6,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RXW,The Shrewsbury and Telford Hospital NHS Trust,0,0,,122,21,21,02/01/2025,Zero_Denominator
02/01/2025,A&E,>12 hours,Midlands,RWD,United Lincolnshire Hospitals NHS Trust,1950,9505,0.205,116,20,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,4800,31010,0.155,94,16,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,1995,12290,0.162,99,17,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,2770,18250,0.152,90,14,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RWE,University Hospitals of Leicester NHS Trust,2530,21580,0.117,63,8,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RJE,University Hospitals of North Midlands NHS Trust,2420,13025,0.186,114,19,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RBK,Walsall Healthcare NHS Trust,860,8290,0.104,50,5,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,2105,11615,0.181,111,18,21,02/01/2025,
02/01/2025,A&E,>12 hours,Midlands,RLQ,Wye Valley NHS Trust,805,5360,0.15,89,13,21,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RCF,Airedale NHS Foundation Trust,520,5655,0.092,43,14,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RFF,Barnsley Hospital NHS Foundation Trust,350,7905,0.044,16,7,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,0,0,,122,22,22,02/01/2025,Zero_Denominator
02/01/2025,A&E,>12 hours,North East,RWY,Calderdale and Huddersfield NHS Foundation Trust,695,14165,0.049,20,10,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RXP,County Durham and Darlington NHS Foundation Trust,1625,12860,0.126,71,17,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,565,14320,0.039,12,5,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RR7,Gateshead Health NHS Foundation Trust,210,5260,0.04,13,6,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RCD,Harrogate and District NHS Foundation Trust,195,4435,0.044,16,7,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,1355,8850,0.153,92,19,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RR8,Leeds Teaching Hospitals NHS Trust,1855,18260,0.102,48,15,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RXF,Mid Yorkshire Hospitals NHS Trust,1905,14935,0.128,74,18,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,995,8085,0.123,69,16,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RVW,North Tees and Hartlepool NHS Foundation Trust,45,4550,0.01,6,2,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,1425,8130,0.175,108,21,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RTF,Northumbria Healthcare NHS Foundation Trust,120,8770,0.014,7,3,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RCU,Sheffield Children's NHS Foundation Trust,0,4645,0,1,1,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,510,9405,0.054,25,12,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,335,6665,0.05,22,11,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,540,11880,0.045,18,9,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,215,13715,0.016,9,4,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RFR,The Rotherham NHS Foundation Trust,445,8180,0.054,25,12,22,02/01/2025,
02/01/2025,A&E,>12 hours,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,1560,9565,0.163,101,20,22,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RBS,Alder Hey Children's NHS Foundation Trust,10,5570,0.002,4,2,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,1630,5955,0.274,121,19,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RMC,Bolton NHS Foundation Trust,1105,7430,0.149,87,9,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,1140,4555,0.25,120,18,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,510,3695,0.138,82,8,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,1605,10180,0.158,95,10,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,1765,10705,0.165,103,12,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,2550,15950,0.16,97,11,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,REP,Liverpool Women's NHS Foundation Trust,0,1410,0,1,1,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,R0A,Manchester University NHS Foundation Trust,2110,29570,0.071,33,3,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,2870,15725,0.183,112,14,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,1215,7245,0.168,106,13,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,3120,23685,0.132,75,7,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RWJ,Stockport NHS Foundation Trust,715,7145,0.1,46,5,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,845,7960,0.106,52,6,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,615,8135,0.076,40,4,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,1530,6370,0.24,119,17,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,1565,6650,0.235,118,16,19,02/01/2025,
02/01/2025,A&E,>12 hours,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",1335,6650,0.201,115,15,19,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,1015,9120,0.111,56,10,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,740,10190,0.073,35,5,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RN7,Dartford and Gravesham NHS Trust,1085,10565,0.103,49,8,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,2445,11785,0.207,117,17,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RXC,East Sussex Healthcare NHS Trust,1105,8725,0.127,73,12,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RDU,Frimley Health NHS Foundation Trust,2700,21485,0.126,71,11,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RN5,Hampshire Hospitals NHS Foundation Trust,885,9860,0.09,42,7,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,R1F,Isle of Wight NHS Trust,485,4515,0.107,55,9,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,1240,15325,0.081,41,6,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RPA,Medway NHS Foundation Trust,1130,7955,0.142,84,15,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RTH,Oxford University Hospitals NHS Foundation Trust,645,12695,0.051,23,4,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,1835,11080,0.166,105,16,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RHW,Royal Berkshire NHS Foundation Trust,550,13310,0.041,14,2,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,340,6930,0.049,20,3,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RTP,Surrey and Sussex Healthcare NHS Trust,1205,9090,0.133,77,13,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RHM,University Hospital Southampton NHS Foundation Trust,325,12280,0.026,10,1,17,02/01/2025,
02/01/2025,A&E,>12 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,2610,19695,0.133,77,13,17,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,430,4070,0.106,52,6,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,1340,11720,0.114,60,8,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,870,4960,0.175,108,13,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RVJ,North Bristol NHS Trust,955,7885,0.121,67,10,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,760,5765,0.132,75,11,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,640,12030,0.053,24,1,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,815,7670,0.106,52,6,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RNZ,Salisbury NHS Foundation Trust,440,4250,0.104,50,5,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RH5,Somerset NHS Foundation Trust,795,10825,0.073,35,3,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RA9,Torbay and South Devon NHS Foundation Trust,670,5740,0.117,63,9,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,1195,16110,0.074,37,4,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,945,13290,0.071,33,2,13,02/01/2025,
02/01/2025,A&E,>12 hours,South West,RK9,University Hospitals Plymouth NHS Trust,1390,8065,0.172,107,12,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1894,2449,0.773,91,8,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2072,2407,0.861,16,2,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1166,1473,0.792,73,5,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,3372,4301,0.784,81,7,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,722,966,0.747,108,11,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,4045,5936,0.681,115,13,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1196,1512,0.791,76,6,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2921,3537,0.826,42,4,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1632,1969,0.829,39,3,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1136,1511,0.752,106,10,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",894,1233,0.725,110,12,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1512,1736,0.871,7,1,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,953,1243,0.767,97,9,13,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1939,2400,0.808,55,9,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,2632,3274,0.804,60,11,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1962,2323,0.845,21,5,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1359,1561,0.871,7,2,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,969,1177,0.823,44,8,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1932,2321,0.832,34,7,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,1094,1360,0.804,60,11,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2149,2471,0.87,10,3,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2498,3153,0.792,73,13,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,1602,1780,0.9,2,1,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2049,2715,0.755,105,16,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2396,2975,0.805,59,10,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,3989,5313,0.751,107,17,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1530,1768,0.865,11,4,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,894,1130,0.791,76,14,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1610,1931,0.834,30,6,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,740,972,0.761,101,15,17,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,943,1219,0.774,90,16,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,464,609,0.762,98,19,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1058,1235,0.857,17,4,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1574,1777,0.886,5,1,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2066,2649,0.78,85,14,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1246,1549,0.804,60,9,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1324,1662,0.797,69,12,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1141,1410,0.809,53,8,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1424,1634,0.871,7,3,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1540,1882,0.818,49,7,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1968,3025,0.651,118,20,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,2161,2692,0.803,63,10,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3268,4143,0.789,78,13,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1815,2333,0.778,86,15,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2820,3654,0.772,94,17,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3446,4132,0.834,30,5,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,2561,3335,0.768,96,18,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,630,721,0.874,6,2,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1953,2444,0.799,67,11,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,807,974,0.829,39,6,20,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,578,693,0.834,30,6,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,797,969,0.822,48,9,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1295,1598,0.81,52,11,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1718,2041,0.842,23,4,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1655,1843,0.898,3,1,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1395,1713,0.814,51,10,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1039,1288,0.807,56,12,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,934,1204,0.776,89,16,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1902,2497,0.762,98,17,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3204,3860,0.83,36,8,21,02/01/2025,
02/01/2025,Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,1905,2281,0.835,29,5,21,02/01/2025,
