Quarter,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator,% Value,Rank,Months Covered,Covered Months,Missing Months,Is Complete
Q4 (2024/25),RTT,18 Weeks,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,43239,70578,61.30%,50,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,43428,71100,61.10%,52,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,32931,54077,60.90%,53,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,40850,67079,60.90%,53,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,73539,121183,60.70%,55,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,25675,42286,60.70%,55,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,54453,89953,60.50%,57,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,24635,40687,60.50%,57,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,12754,21133,60.40%,59,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,11886,19702,60.30%,60,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,34277,56877,60.30%,60,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,29020,48127,60.30%,60,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,40302,67104,60.10%,63,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,26764,44722,59.80%,64,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RJN,EAST CHESHIRE NHS TRUST,8074,13530,59.70%,65,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,38053,63910,59.50%,66,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,42121,70871,59.40%,67,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,32862,55410,59.30%,68,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,30285,51165,59.20%,69,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,42893,72470,59.20%,69,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,28267,47817,59.10%,71,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,R1F,ISLE OF WIGHT NHS TRUST,8032,13702,58.60%,72,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,14971,25610,58.50%,73,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,38435,65685,58.50%,73,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,20285,34726,58.40%,75,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34346,59040,58.20%,76,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,22158,38177,58.00%,77,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,35198,60807,57.90%,78,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,50984,88054,57.90%,78,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",14763,25512,57.90%,78,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,28267,49099,57.60%,81,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,17879,31174,57.40%,82,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,44972,78509,57.30%,83,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,34203,59739,57.30%,83,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,83969,146444,57.30%,83,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,19140,33505,57.10%,86,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,51258,89763,57.10%,86,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,22713,39833,57.00%,88,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,16757,29489,56.80%,89,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,20864,36755,56.80%,89,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,10273,18183,56.50%,91,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RLQ,WYE VALLEY NHS TRUST,13123,23209,56.50%,91,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",28090,50122,56.00%,93,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,20064,35877,55.90%,94,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,50685,90842,55.80%,95,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,33974,60985,55.70%,96,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RMC,BOLTON NHS FOUNDATION TRUST,21902,39518,55.40%,97,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,29355,52945,55.40%,97,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,R1H,BARTS HEALTH NHS TRUST,68707,124135,55.30%,99,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,36082,65195,55.30%,99,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,19651,35589,55.20%,101,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,59405,107597,55.20%,101,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,25732,46602,55.20%,101,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18209,33286,54.70%,104,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,6962,12738,54.70%,104,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,11248,20797,54.10%,106,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,58333,108135,53.90%,107,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,32451,60472,53.70%,108,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,38264,71578,53.50%,109,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,39030,73101,53.40%,110,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,43187,80966,53.30%,111,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,37648,70730,53.20%,112,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RPA,MEDWAY NHS FOUNDATION TRUST,21156,39949,53.00%,113,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,43384,81816,53.00%,113,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,15780,29777,53.00%,113,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,41299,78001,52.90%,116,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,72540,138011,52.60%,117,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,45324,86546,52.40%,118,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,46344,89825,51.60%,119,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,45351,88133,51.50%,120,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,99090,192638,51.40%,121,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,52489,102738,51.10%,122,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,8326,16348,50.90%,123,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,53973,107656,50.10%,124,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,84726,172371,49.20%,125,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,55830,114125,48.90%,126,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,16913,34895,48.50%,127,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,20054,41669,48.10%,128,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,15027,31447,47.80%,129,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,25060,54268,46.20%,130,3,Mar,,Yes
Q4 (2024/25),RTT,18 Weeks,Midlands,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,7924,17172,46.10%,131,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,0,13362,0.00%,1,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0,21376,0.00%,1,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,45859,0.00%,1,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0,17033,0.00%,1,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,18,33136,0.05%,5,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,30,57721,0.05%,5,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,22,36021,0.06%,7,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,25,36358,0.07%,8,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,R1F,ISLE OF WIGHT NHS TRUST,14,13702,0.10%,9,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,46,37092,0.12%,10,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,123,67959,0.18%,11,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RVJ,NORTH BRISTOL NHS TRUST,147,43315,0.34%,12,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RCF,AIREDALE NHS FOUNDATION TRUST,49,14083,0.35%,13,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,135,36246,0.37%,14,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,107,28676,0.37%,14,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,99,25610,0.39%,16,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,103,24309,0.42%,17,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,303,67104,0.45%,18,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,242,54077,0.45%,18,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,182,38612,0.47%,20,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,158,32438,0.49%,21,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RJN,EAST CHESHIRE NHS TRUST,77,13530,0.57%,22,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,55,8539,0.64%,23,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,East,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,51,7403,0.69%,24,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,187,24945,0.75%,25,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,107,14327,0.75%,25,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,342,41019,0.83%,27,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,329,39124,0.84%,28,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,173,20571,0.84%,28,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,271,29777,0.91%,30,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,56,5711,0.98%,31,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",574,55548,1.03%,32,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,368,34222,1.08%,33,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,603,54577,1.10%,34,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,671,59040,1.14%,35,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,247,20797,1.19%,36,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RKE,WHITTINGTON HEALTH NHS TRUST,300,25230,1.19%,36,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,397,32480,1.22%,38,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,695,52945,1.31%,39,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,469,35323,1.33%,40,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,547,40687,1.34%,41,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,687,50060,1.37%,42,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1284,88601,1.45%,43,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,811,55410,1.46%,44,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,691,44722,1.55%,45,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1496,94680,1.58%,46,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1165,72470,1.61%,47,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1161,70578,1.64%,48,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,350,21133,1.66%,49,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,960,57681,1.66%,49,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1082,63910,1.69%,51,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,736,41670,1.77%,52,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1976,107597,1.84%,53,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1147,61681,1.86%,54,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,614,32427,1.89%,55,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1651,86546,1.91%,56,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,879,45315,1.94%,57,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,362,18183,1.99%,58,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2164,108135,2.00%,59,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1420,70871,2.00%,59,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,868,42286,2.05%,61,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1894,92473,2.05%,61,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2506,121183,2.07%,63,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1349,65195,2.07%,63,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1882,89953,2.09%,65,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,341,16348,2.09%,65,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,719,34126,2.11%,67,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1256,59593,2.11%,67,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",548,25512,2.15%,69,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,277,12438,2.23%,70,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1100,49099,2.24%,71,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1372,60985,2.25%,72,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1057,46602,2.27%,73,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,1629,71578,2.28%,74,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,934,39833,2.34%,75,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,663,28081,2.36%,76,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2088,88133,2.37%,77,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,Midlands,RLQ,WYE VALLEY NHS TRUST,549,23209,2.37%,77,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1155,47817,2.42%,79,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,3605,146444,2.46%,80,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,950,38177,2.49%,81,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,790,31592,2.50%,82,3,Mar,,Yes
Q4 (2024/25),RTT,52+ Weeks,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,1910,75365,2.53%,83,3,Mar,,Yes
